id,plan_name,network,mvno,mno,basic_data,daily_data,data_exhaustion,voice,message,additional_call,data_sharing,roaming_support,micro_payment,is_esim,signup_minor,signup_foreigner,has_usim,has_nfc_usim,tethering_gb,tethering_status,tethering_data_unit,esim_fee,esim_fee_status,usim_delivery_fee,nfc_usim_delivery_fee,usim_delivery_fee_status,nfc_usim_delivery_fee_status,fee,original_fee,discount_fee,discount_period,post_discount_fee,agreement,agreement_period,agreement_type,num_of_signup,mvno_rating,monthly_review_score,discount_percentage,is_5g,speed_when_exhausted,has_throttled_data,basic_data_unlimited,daily_data_unlimited,basic_data_clean,daily_data_clean,has_daily_allocation,total_data,has_unlimited_data,has_unlimited_speed,any_unlimited_data,unlimited_type,unlimited_type_numeric,throttle_speed_normalized,data_sharing_numeric,roaming_support_numeric,micro_payment_numeric,is_esim_numeric,signup_minor_numeric,signup_foreigner_numeric,voice_unlimited,voice_na,voice_clean,message_unlimited,message_na,message_clean,usim_supported,usim_is_free,nfc_usim_supported,nfc_usim_is_free,esim_supported,esim_is_free,price_per_gb,price_unlimited_adjusted,monthly_price,has_agreement
21015,통화 맘껏 20GB,LTE,ktmmobile,KT,20.0,2.0,없음,9999,9999,0.0,False,True,False,True,True,True,,,20.0,PROVIDED,GB,2750.0,PAID,6600,8800,PAID,PAID,17100,17100,17100,0,0,False,0.0,,759,4.0,0.0,0.0,0,0.0,0,0,0,20.0,0.0,0,20.0,0,0,0,limited,0,0.0,0,1,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,855.0,18480.0,17100,0
18000,모두다 맘껏 7GB+(밀리의 서재 FREE),LTE,ktmmobile,KT,7.0,2.0,1Mbps,9999,9999,0.0,False,True,False,True,True,True,,,7.0,PROVIDED,GB,2750.0,PAID,6600,8800,PAID,PAID,17500,17500,17500,0,0,False,0.0,,647,4.0,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,14000.0,17500,0
29270,미 프리 15GB+1Mbps (밀리의 서재) / 평생,LTE,스피츠모바일,KT,15.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,15.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,17600,17600,17600,0,0,False,0.0,,135,0.0,0.0,0.0,0,1.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,0,0,1,0,1320.0,14080.0,17600,0
24000,티플 완전마음껏11G＋_평생 할인,LTE,tplus,LGU,11.0,2.0,3Mbps,9999,9999,0.0,False,True,False,True,True,False,,,11.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,28600,28600,28600,0,0,False,0.0,,7262,4.2,4.1,0.0,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,22880.0,28600,0
29249,스피츠 15G+3Mbps / 300분,LTE,스피츠모바일,KT,15.0,2.0,3Mbps,300,300,0.0,False,True,True,False,True,True,,,15.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,17050,33000,17050,7,33000,False,0.0,,67,0.0,0.0,48.333333333333336,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,1,0,0,300,0,0,300,1,0,0,0,1,0,1320.0,13640.0,17050,0
21243,모두다 맘껏 7GB++,LTE,ktmmobile,KT,7.0,2.0,1Mbps,9999,9999,0.0,False,True,False,True,True,True,,,7.0,PROVIDED,GB,2750.0,PAID,6600,8800,PAID,PAID,17500,17500,17500,0,0,False,0.0,,234,4.0,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,14000.0,17500,0
29519,[K] 300분15GB+,LTE,mobing,KT,15.0,2.0,3Mbps,300,300,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,17050,44000,17050,7,44000,False,0.0,,0,4.3,0.0,61.25,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,0,0,0,300,0,0,300,1,0,1,0,1,0,1320.0,13640.0,17050,0
15002,프레딧 데이터 프리 유심 7GB,LTE,헬로모바일,LGU,7.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,7.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,8800,UNSUPPORTED,PAID,17500,17500,17500,0,0,False,0.0,,71,4.1,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,0,0,1,0,0,0,1320.0,14000.0,17500,0
29278,스피드업 7GB+1M(지니뮤직)/평생,LTE,스피츠모바일,KT,7.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,7.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,17600,17600,17600,0,0,False,0.0,,64,0.0,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,0,0,1,0,1320.0,14080.0,17600,0
28908,10% 포인트 (5GB+/200분),LTE,sk7mobile,SKT,5.0,2.0,1Mbps,200,100,0.0,False,True,True,True,True,True,,,5.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,17600,17600,17600,0,0,False,0.0,,20,4.0,0.0,0.0,0,1.0,1,0,0,5.0,0.0,0,5.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,1,1,1,0,0,200,0,0,100,1,0,1,0,1,0,1320.0,14080.0,17600,0
18981,[L] 핀다이렉트Z Light,LTE,핀다이렉트,LGU,15.0,0.0,3Mbps,100,100,0.0,False,True,False,False,False,False,,,0.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,17050,28600,17050,7,28600,False,0.0,,75,4.2,9.9,40.38461538461539,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,0,0,0,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,13640.0,17050,0
24433,데이터마음껏 15GB＋＋(300분)(네이버페이 매월 5000P),LTE,tplus,KT,15.0,2.0,3Mbps,300,300,0.0,False,True,True,True,True,False,,,0.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,5500,8800,PAID,PAID,17050,39600,17050,7,39600,False,0.0,,300,4.2,4.1,56.94444444444444,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,1,1,0,0,0,300,0,0,300,1,0,1,0,1,0,1320.0,13640.0,17050,0
28170,[윌 240개] 플러스 알파 7GB+,LTE,U+유모바일,LGU,7.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,9.0,PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,17500,17500,17500,0,0,False,0.0,,1640,4.3,4.3,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,14000.0,17500,0
21853,데이터7GB+(블라이스),LTE,snowman,KT,7.0,2.0,1Mbps,9999,9999,0.0,False,False,False,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,5500,8800,PAID,PAID,17600,17600,17600,0,0,False,0.0,,156,4.0,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,0,0,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,14080.0,17600,0
29283,스피츠 통화프리 1G,LTE,스피츠모바일,KT,1.0,2.0,없음,9999,9999,0.0,False,True,True,False,True,True,,,1.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,17600,17600,17600,0,0,False,0.0,,4,0.0,0.0,0.0,0,0.0,0,0,0,1.0,0.0,0,1.0,0,0,0,limited,0,0.0,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,0,0,1,0,17600.0,18480.0,17600,0
22855,데이터안심300분15G(CU 멤버십)+,LTE,프리티,KT,15.0,2.0,3Mbps,300,300,0.0,False,True,True,False,True,True,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,5500,7700,PAID,PAID,17050,39600,17050,7,39600,False,0.0,,48,4.3,0.0,56.94444444444444,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,1,0,0,300,0,0,300,1,0,1,0,0,0,1320.0,13640.0,17050,0
28461,데이터 플러스 7GB+,LTE,U+유모바일,LGU,7.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,7.0,PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,17500,17500,17500,0,0,False,0.0,,3475,4.3,4.3,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,14000.0,17500,0
28445,EG 데이터 11G,LTE,이지모바일,KT,11.0,2.0,3Mbps,9999,9999,300.0,True,True,True,True,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,0,7700,FREE_ON_ACTIVATION,PAID,20000,39600,20000,7,39600,False,0.0,,2258,4.3,9.9,49.494949494949495,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,1,1,1,1,1,1,1,0,3000,1,0,2000,1,1,1,0,1,0,1320.0,16000.0,20000,0
29562,[S] 5G 데이터 110GB+,5G,mobing,SKT,110.0,2.0,5Mbps,9999,9999,300.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,6600,PAID,PAID,42400,53900,42400,24,53900,False,0.0,,0,4.3,0.0,21.335807050092765,1,5.0,1,0,0,110.0,0.0,0,110.0,0,0,1,throttled_unlimited,2,0.5,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,33920.0,42400,0
23983,모두 충분 7GB+(Pay_3000),LTE,KTskylife,KT,7.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,17600,17600,17600,0,0,False,0.0,,1284,4.5,4.4,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,14080.0,17600,0
22871,프리티쏙쏙7G+,LTE,프리티,SKT,7.0,2.0,1Mbps,9999,9999,0.0,False,True,False,False,True,True,,,7.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,17600,17600,17600,0,0,False,0.0,,103,4.3,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,14080.0,17600,0
17599,5G 함께이야기해S (500분+30GB),5G,이야기모바일,SKT,30.0,2.0,없음,500,200,0.0,False,True,False,False,False,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,4400,7700,PAID,PAID,28600,28600,28600,0,0,False,0.0,,390,4.4,9.9,0.0,1,0.0,0,0,0,30.0,0.0,0,30.0,0,0,0,limited,0,0.0,0,1,0,0,0,0,0,0,500,0,0,200,1,0,1,0,0,0,953.3333333333334,18480.0,28600,0
26891,찬스12 10GB+ ,LTE,찬스모바일,LGU,10.0,2.0,1Mbps,9999,9999,300.0,False,False,True,False,True,True,,,10.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,17600,24200,17600,12,24200,True,93.0,day,17,4.6,4.4,27.272727272727273,0,1.0,1,0,0,10.0,0.0,0,10.0,0,0,1,throttled_unlimited,2,0.1,0,0,1,0,1,1,1,0,3000,1,0,2000,1,1,0,0,0,0,1320.0,14080.0,17600,1
15603,안심 USIM 15GB+/300분,LTE,에스원안심모바일,SKT,15.0,2.0,3Mbps,300,300,0.0,False,True,True,False,True,False,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,7700,UNSUPPORTED,PAID,17600,34100,17600,7,34100,False,0.0,,31,5.0,0.0,48.38709677419355,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,0,0,0,300,0,0,300,0,0,1,0,0,0,1320.0,14080.0,17600,0
17963,The 데이터마음껏 3GB＋(200분),LTE,tplus,SKT,3.0,2.0,1Mbps,200,100,0.0,False,True,False,True,True,False,,,3.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,17600,17600,17600,0,0,False,0.0,,13,4.2,4.1,0.0,0,1.0,1,0,0,3.0,0.0,0,3.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,0,0,0,200,0,0,100,1,0,1,0,1,0,1320.0,14080.0,17600,0
26763,"쉐이크 LTE 7GB+(N-PAY쿠폰_매월_5,000P)",LTE,쉐이크모바일,KT,7.0,2.0,1Mbps,9999,9999,300.0,True,True,True,True,False,False,,,7.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,17600,26400,17600,12,26400,False,0.0,,101,4.3,9.9,33.333333333333336,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,1,1,1,1,0,0,1,0,3000,1,0,2000,1,0,0,0,1,0,1320.0,14080.0,17600,0
29520,모두다 막힘없이 1GB+ 한경,LTE,mobing,KT,1.0,2.0,1Mbps,9999,9999,300.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,17600,34100,17600,12,34100,False,0.0,,0,4.3,0.0,48.38709677419355,0,1.0,1,0,0,1.0,0.0,0,1.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,14080.0,17600,0
28900,LTE 유심 (7GB+/통화맘껏),LTE,sk7mobile,SKT,7.0,2.0,1Mbps,9999,9999,0.0,False,True,True,True,True,True,,,7.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,18000,18000,18000,0,0,False,0.0,,66,4.0,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,14400.0,18000,0
12570,LTE 실속 5GB+(200분) 최대 13.8만원 혜택,LTE,liivm,SKT,5.0,2.0,1Mbps,200,100,0.0,False,True,True,False,True,True,,,5.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,UNSUPPORTED,FREE_ON_ACTIVATION,17600,17600,17600,0,0,False,0.0,,30,4.3,0.0,0.0,0,1.0,1,0,0,5.0,0.0,0,5.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,0,0,200,0,0,100,0,0,1,1,0,0,1320.0,14080.0,17600,0
25345,스위트 11GB+(후후),LTE,smartel,KT,11.0,2.0,3Mbps,9999,9999,300.0,False,False,False,True,True,True,,,11.0,PROVIDED,GB,2750.0,PAID,2200,4400,PAID,PAID,20000,40700,20000,7,40700,False,0.0,,829,4.2,9.9,50.85995085995086,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,0,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,16000.0,20000,0
19588,LTE 무제한 10GB+ (밀리의서재)(KT망) 최대 13.8만원 혜택,LTE,liivm,KT,10.0,2.0,1Mbps,9999,9999,300.0,True,True,True,True,True,True,,,10.0,PROVIDED,GB,2750.0,PAID,0,0,UNSUPPORTED,FREE_ON_ACTIVATION,17600,22000,17600,3,22000,False,0.0,,114,4.3,0.0,20.0,0,1.0,1,0,0,10.0,0.0,0,10.0,0,0,1,throttled_unlimited,2,0.1,1,1,1,1,1,1,1,0,3000,1,0,2000,0,0,1,1,1,0,1320.0,14080.0,17600,0
24195,5G200분/15GB,5G,고고모바일,KT,15.0,2.0,없음,200,100,0.0,False,True,True,True,False,False,,,15.0,PROVIDED,GB,2750.0,PAID,0,8800,FREE,PAID,17600,25740,17600,24,25740,True,120.0,day,152,4.2,9.9,31.623931623931625,1,0.0,0,0,0,15.0,0.0,0,15.0,0,0,0,limited,0,0.0,0,1,1,1,0,0,0,0,200,0,0,100,1,1,1,0,1,0,1173.3333333333333,18480.0,17600,1
29224,"쉐이크 LTE 7GB+_다이소 매 월 5,000원",LTE,쉐이크모바일,KT,7.0,2.0,1Mbps,9999,9999,300.0,True,True,True,True,False,False,,,7.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,17600,26400,17600,12,26400,False,0.0,,41,4.3,9.9,33.333333333333336,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,1,1,1,1,0,0,1,0,3000,1,0,2000,1,0,0,0,1,0,1320.0,14080.0,17600,0
27441,(5G)더든든한200분30GB,5G,프리티,SKT,30.0,2.0,없음,200,100,0.0,False,True,False,False,True,True,,,30.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,17600,25300,17600,7,25300,False,0.0,,433,4.3,0.0,30.434782608695652,1,0.0,0,0,0,30.0,0.0,0,30.0,0,0,0,limited,0,0.0,0,1,0,0,1,1,0,0,200,0,0,100,1,0,1,0,0,0,586.6666666666666,18480.0,17600,0
23030,수다100데이터15G+,LTE,모나,LGU,15.0,0.0,3Mbps,100,100,0.0,False,True,True,False,False,False,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,UNSUPPORTED,FREE_ON_ACTIVATION,17600,31900,17600,8,31900,False,0.0,,225,4.4,4.5,44.827586206896555,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,0,0,0,0,100,0,0,100,0,0,1,1,0,0,1320.0,14080.0,17600,0
26297,[평생할인] 5G 15GB/200분,5G,U+유모바일,LGU,15.0,2.0,없음,200,100,0.0,False,True,True,False,True,True,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,17900,17900,17900,0,0,False,0.0,,1588,4.3,4.3,0.0,1,0.0,0,0,0,15.0,0.0,0,15.0,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,200,0,0,100,1,0,1,0,0,0,1193.3333333333333,18480.0,17900,0
28902,중나 유심 (7GB+/통화맘껏),LTE,sk7mobile,SKT,7.0,2.0,1Mbps,9999,9999,0.0,False,True,True,True,True,True,,,7.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,18000,18000,18000,0,0,False,0.0,,41,4.0,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,14400.0,18000,0
25350,CU 스위트 무제한 11GB+,LTE,smartel,KT,11.0,2.0,3Mbps,9999,9999,300.0,False,False,False,True,True,True,,,11.0,PROVIDED,GB,2750.0,PAID,2200,4400,PAID,PAID,20000,40700,20000,7,40700,False,0.0,,4765,4.2,9.9,50.85995085995086,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,0,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,16000.0,20000,0
23047,안심 USIM 15GB+/300분_12,LTE,에스원안심모바일,LGU,15.0,2.0,3Mbps,300,300,0.0,False,True,True,False,True,False,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE,FREE,17600,34100,17600,12,34100,False,0.0,,621,5.0,0.0,48.38709677419355,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,0,0,0,300,0,0,300,1,1,1,1,0,0,1320.0,14080.0,17600,0
26823,모두 충분 10GB+,LTE,KTskylife,KT,10.0,2.0,0Mbps,9999,9999,30.0,False,True,True,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,17900,17900,17900,0,0,False,0.0,,551,4.5,4.4,0.0,0,0.0,0,0,0,10.0,0.0,0,10.0,0,0,0,limited,0,0.0,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1790.0,18480.0,17900,0
27860,스마트 11GB+,LTE,smartel,LGU,11.0,2.0,3Mbps,9999,9999,300.0,False,True,False,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,20000,40700,20000,7,40700,False,0.0,,642,4.2,9.9,50.85995085995086,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,16000.0,20000,0
20179,데이터무제한 100분/15GB + 3Mbps,LTE,고고모바일,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,True,True,False,False,,,15.0,PROVIDED,GB,2750.0,PAID,0,8800,FREE,PAID,28600,28600,28600,0,0,True,120.0,day,134,4.2,9.9,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,1,0,0,0,0,100,0,0,100,1,1,1,0,1,0,1320.0,22880.0,28600,1
25353,스위트 15GB+(멜론),LTE,smartel,KT,15.0,2.0,3Mbps,100,100,0.0,False,False,False,True,True,True,,,15.0,PROVIDED,GB,2750.0,PAID,2200,4400,PAID,PAID,17800,36300,17800,7,36300,False,0.0,,96,4.2,9.9,50.964187327823694,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,0,0,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,14240.0,17800,0
26990, The 데이터마음껏15G+(300분)(다이소 매월 4000P) ,LTE,tplus,LGU,15.0,2.0,3Mbps,300,300,0.0,False,True,False,True,True,False,,,0.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,5500,8800,PAID,PAID,17930,33000,17930,7,33000,False,0.0,,317,4.2,4.1,45.666666666666664,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,0,0,0,300,0,0,300,1,0,1,0,1,0,1320.0,14344.0,17930,0
28094,스마트 15GB+ (24개월),LTE,smartel,LGU,15.0,2.0,1Mbps,9999,9999,300.0,False,True,False,False,True,True,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,18000,25410,18000,24,25410,False,0.0,,133,4.2,9.9,29.161747343565526,0,1.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,14400.0,18000,0
25286,스위트 11GB+,LTE,smartel,KT,11.0,2.0,3Mbps,9999,9999,300.0,False,False,False,True,True,True,,,11.0,PROVIDED,GB,2750.0,PAID,2200,4400,PAID,PAID,20000,40700,20000,7,40700,False,0.0,,748,4.2,9.9,50.85995085995086,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,0,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,16000.0,20000,0
14985,5G 모두 충분 110GB+,5G,KTskylife,KT,110.0,2.0,5Mbps,9999,9999,300.0,False,True,True,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,42900,42900,42900,0,0,False,0.0,,566,4.5,4.4,0.0,1,5.0,1,0,0,110.0,0.0,0,110.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,34320.0,42900,0
27445,후후 안전통화생활 15G+1M,LTE,프리티,LGU,15.0,2.0,1Mbps,9999,9999,0.0,False,True,True,False,True,True,,,15.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,17600,37070,17600,7,37070,False,0.0,,31,4.3,0.0,52.52225519287834,0,1.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,14080.0,17600,0
24720,빽다방 100잔 7GB+,LTE,U+유모바일,LGU,7.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,7.0,PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,17900,17900,17900,0,0,False,0.0,,2932,4.3,4.3,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,14320.0,17900,0
27452,Sugar 데이터많이 15GB+100분,LTE,sugarmobile,LGU,15.0,2.0,3Mbps,100,100,0.0,False,True,False,False,True,True,,,10.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,18000,32000,18000,24,32000,True,90.0,day,23265,4.6,9.9,43.75,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,0,1,1,0,0,100,0,0,100,1,1,0,0,0,0,1320.0,14400.0,18000,1
25312,스위트 11GB+(블라이스),LTE,smartel,KT,11.0,2.0,3Mbps,9999,9999,300.0,False,False,False,True,True,True,,,11.0,PROVIDED,GB,2750.0,PAID,2200,4400,PAID,PAID,20000,40700,20000,7,40700,False,0.0,,683,4.2,9.9,50.85995085995086,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,0,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,16000.0,20000,0
28872,취향저격 딜리버리 (15GB+/100분),LTE,sk7mobile,SKT,15.0,2.0,3Mbps,100,100,0.0,False,True,True,True,True,True,,,15.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,28600,28600,28600,0,0,False,0.0,,27,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,22880.0,28600,0
27394,[K]벤티(200분/7GB),LTE,아이즈모바일,KT,7.0,2.0,없음,200,100,0.0,False,True,True,True,True,False,,,7.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,17700,17700,17700,0,0,False,0.0,,236,4.1,0.0,0.0,0,0.0,0,0,0,7.0,0.0,0,7.0,0,0,0,limited,0,0.0,0,1,1,1,1,0,0,0,200,0,0,100,1,0,1,0,1,0,2528.5714285714284,18480.0,17700,0
